"","Name","UWIN.Code","Start.Date","End.Date","Num.Days","Notes","states_abbrev","mean_income","mean_age","mean_percent_white","mean_pop_density","mean_housing_density","mean_daily_visits","median_daily_visits","mean_weekday_visits","mean_weekend_visits","restaurant_count","total_road_length","road_density","road_area","distance_to_road","imp_surf","ndvi","elev","nightlight_avg","nldc_landcover","bio_1","bio_12","human_mod","NatWalkInd","Ac_Total","Ac_Land","Ac_Water","Workers","dist2nearest_camera","buffer_size","X","BURDEN_RESCALED_AV_PCT","BURDEN_RESCALED_MAX_PCT","MAX_POLL_RAW","MEAN_POLL_RAW","OGBURDEN_AV","OGBURDEN_MAX","geometry"
"41","Bataclan Home",NA,"01/24/2023","02/11/2023",18,"Therese Home","CA",95118.6363636364,38.0818181818182,51.6283092413638,6036.07375924209,3608.71626806192,47398.4736842105,48167,49770.2142857143,40757.6,35,16284.1116808006,0.020743051686053,785039.343644388,389.11774412804,75.1451068616423,0.0960207927430642,30.7749669734554,3.89393270541129,"Urban and Built-up",14.25,108.9,0.934111475944519,15.6666666666667,45.2165819,45.2165819,0,795,604.576371297946,500,6,72.35772358,74.79674797,54.72614651,41.42096796,68.29268293,71.54471545,c(-122.257263, 37.828543)
"42","Bates-Luterman Home",NA,"11/28/2023","12/05/2023",7,"","CA",59780.4285714286,33.625,9.62402214731083,8209.36976807574,2349.60231988773,15974,15117,15410.8333333333,17663.5,1,13027.250962893,0.0165943924573455,785039.343644453,405.460118232363,69.1126126126126,0.105011891598251,34.0681726769968,3.26323354611683,"Urban and Built-up",14.25,100.8,0.938226342201233,14.6666666666667,26.4211675,26.4211675,0,344,1140.39920502624,500,7,47.15447154,66.66666667,47.93724469,39.66939932,64.22764228,59.3495935,c(-122.2123669, 37.7824258)
"43","Bates-Luterman Home",NA,"11/28/2023","12/05/2023",7,"","CA",59780.4285714286,33.625,9.62402214731083,8209.36976807574,2349.60231988773,15974,15117,15410.8333333333,17663.5,1,13027.250962893,0.0165943924573455,785039.343644453,405.460118232363,69.1126126126126,0.105011891598251,34.0681726769968,3.26323354611683,"Urban and Built-up",14.25,100.8,0.938226342201233,16.3333333333333,62.1491094,62.1491094,0,759,1140.39920502624,500,7,47.15447154,66.66666667,47.93724469,39.66939932,64.22764228,59.3495935,c(-122.2123669, 37.7824258)
"44","Bates-Luterman Home",NA,"11/28/2023","12/05/2023",7,"","CA",59780.4285714286,33.625,9.62402214731083,8209.36976807574,2349.60231988773,15974,15117,15410.8333333333,17663.5,1,13027.250962893,0.0165943924573455,785039.343644453,405.460118232363,69.1126126126126,0.105011891598251,34.0681726769968,3.26323354611683,"Urban and Built-up",14.25,100.8,0.938226342201233,12.1666666666667,54.9767848,54.9767848,0,898,1140.39920502624,500,7,47.15447154,66.66666667,47.93724469,39.66939932,64.22764228,59.3495935,c(-122.2123669, 37.7824258)
"45","Bates-Luterman Home",NA,"11/28/2023","12/05/2023",7,"","CA",59780.4285714286,33.625,9.62402214731083,8209.36976807574,2349.60231988773,15974,15117,15410.8333333333,17663.5,1,13027.250962893,0.0165943924573455,785039.343644453,405.460118232363,69.1126126126126,0.105011891598251,34.0681726769968,3.26323354611683,"Urban and Built-up",14.25,100.8,0.938226342201233,13.1666666666667,36.6543198,36.6543198,0,507,1140.39920502624,500,7,47.15447154,66.66666667,47.93724469,39.66939932,64.22764228,59.3495935,c(-122.2123669, 37.7824258)
"46","Bates-Luterman Home",NA,"11/28/2023","12/05/2023",7,"","CA",59780.4285714286,33.625,9.62402214731083,8209.36976807574,2349.60231988773,15974,15117,15410.8333333333,17663.5,1,13027.250962893,0.0165943924573455,785039.343644453,405.460118232363,69.1126126126126,0.105011891598251,34.0681726769968,3.26323354611683,"Urban and Built-up",14.25,100.8,0.938226342201233,14.6666666666667,38.8105144,38.8105144,0,390,1140.39920502624,500,7,47.15447154,66.66666667,47.93724469,39.66939932,64.22764228,59.3495935,c(-122.2123669, 37.7824258)
"47","Bates-Luterman Home",NA,"11/28/2023","12/05/2023",7,"","CA",59780.4285714286,33.625,9.62402214731083,8209.36976807574,2349.60231988773,15974,15117,15410.8333333333,17663.5,1,13027.250962893,0.0165943924573455,785039.343644453,405.460118232363,69.1126126126126,0.105011891598251,34.0681726769968,3.26323354611683,"Urban and Built-up",14.25,100.8,0.938226342201233,12,31.5576352,31.5576352,0,384,1140.39920502624,500,7,47.15447154,66.66666667,47.93724469,39.66939932,64.22764228,59.3495935,c(-122.2123669, 37.7824258)
"48","Bates-Luterman Home",NA,"11/28/2023","12/05/2023",7,"","CA",59780.4285714286,33.625,9.62402214731083,8209.36976807574,2349.60231988773,15974,15117,15410.8333333333,17663.5,1,13027.250962893,0.0165943924573455,785039.343644453,405.460118232363,69.1126126126126,0.105011891598251,34.0681726769968,3.26323354611683,"Urban and Built-up",14.25,100.8,0.938226342201233,12,61.1864078,61.1864078,0,760,1140.39920502624,500,7,47.15447154,66.66666667,47.93724469,39.66939932,64.22764228,59.3495935,c(-122.2123669, 37.7824258)
"49","Bates-Luterman Home",NA,"11/28/2023","12/05/2023",7,"","CA",59780.4285714286,33.625,9.62402214731083,8209.36976807574,2349.60231988773,15974,15117,15410.8333333333,17663.5,1,13027.250962893,0.0165943924573455,785039.343644453,405.460118232363,69.1126126126126,0.105011891598251,34.0681726769968,3.26323354611683,"Urban and Built-up",14.25,100.8,0.938226342201233,13.8333333333333,31.7446899,31.7446899,0,423,1140.39920502624,500,7,47.15447154,66.66666667,47.93724469,39.66939932,64.22764228,59.3495935,c(-122.2123669, 37.7824258)
"50","Beery Home","ADH","11/22/2022","12/03/2022",11,"Annaliese and David Home","CA",190327,47.4,68.2328907048008,165.134032587485,60.1283441679575,5465,5465,5465,NA,1,6100.46413343184,0.00777090241759682,785039.343644008,488.934804191622,3.59548022598871,0.327281863722436,288.071257741072,1.06617493035128,"Urban and Built-up",13.75,133.2,0.610605418682098,6.5,3400.4955607,3400.4955607,0,875,1290.14281282517,500,8,44.71544715,12.19512195,33.62227227,33.53048262,43.08943089,12.19512195,c(-122.21029, 37.88741)
"51","Belau Home",NA,"11/30/2023","12/14/2023",14,"","CA",108513.6,39.9909090909091,43.4756294876722,4695.37525668435,2003.68283122822,15541.5333333333,15352,14905,17292,1,17710.7441828804,0.022560326850201,785039.343644196,363.182160947154,65.3374578177728,0.115033084668031,6.9881471792857,3.0746264171314,"Urban and Built-up",14.1999998092651,103.75,0.929176568984985,12.8333333333333,52.1689875,52.1689875,0,516,561.236892201471,500,9,34.14634146,21.13821138,48.6615453,41.81316267,70.73170732,60.16260163,c(-122.2675184, 37.7744075)
"52","Belau Home",NA,"11/30/2023","12/14/2023",14,"","CA",108513.6,39.9909090909091,43.4756294876722,4695.37525668435,2003.68283122822,15541.5333333333,15352,14905,17292,1,17710.7441828804,0.022560326850201,785039.343644196,363.182160947154,65.3374578177728,0.115033084668031,6.9881471792857,3.0746264171314,"Urban and Built-up",14.1999998092651,103.75,0.929176568984985,16.1666666666667,33.0926204,33.0926204,0,422,561.236892201471,500,9,34.14634146,21.13821138,48.6615453,41.81316267,70.73170732,60.16260163,c(-122.2675184, 37.7744075)
"53","Belau Home",NA,"11/30/2023","12/14/2023",14,"","CA",108513.6,39.9909090909091,43.4756294876722,4695.37525668435,2003.68283122822,15541.5333333333,15352,14905,17292,1,17710.7441828804,0.022560326850201,785039.343644196,363.182160947154,65.3374578177728,0.115033084668031,6.9881471792857,3.0746264171314,"Urban and Built-up",14.1999998092651,103.75,0.929176568984985,16.1666666666667,43.7601745,43.7601745,0,569,561.236892201471,500,9,34.14634146,21.13821138,48.6615453,41.81316267,70.73170732,60.16260163,c(-122.2675184, 37.7744075)
"54","Belau Home",NA,"11/30/2023","12/14/2023",14,"","CA",108513.6,39.9909090909091,43.4756294876722,4695.37525668435,2003.68283122822,15541.5333333333,15352,14905,17292,1,17710.7441828804,0.022560326850201,785039.343644196,363.182160947154,65.3374578177728,0.115033084668031,6.9881471792857,3.0746264171314,"Urban and Built-up",14.1999998092651,103.75,0.929176568984985,18.8333333333333,500.3804652,287.5369266,212.8435386,758,561.236892201471,500,9,34.14634146,21.13821138,48.6615453,41.81316267,70.73170732,60.16260163,c(-122.2675184, 37.7744075)
"55","Belau Home",NA,"11/30/2023","12/14/2023",14,"","CA",108513.6,39.9909090909091,43.4756294876722,4695.37525668435,2003.68283122822,15541.5333333333,15352,14905,17292,1,17710.7441828804,0.022560326850201,785039.343644196,363.182160947154,65.3374578177728,0.115033084668031,6.9881471792857,3.0746264171314,"Urban and Built-up",14.1999998092651,103.75,0.929176568984985,15.1666666666667,36.7039869,36.7039869,0,363,561.236892201471,500,9,34.14634146,21.13821138,48.6615453,41.81316267,70.73170732,60.16260163,c(-122.2675184, 37.7744075)
"56","Belau Home",NA,"11/30/2023","12/14/2023",14,"","CA",108513.6,39.9909090909091,43.4756294876722,4695.37525668435,2003.68283122822,15541.5333333333,15352,14905,17292,1,17710.7441828804,0.022560326850201,785039.343644196,363.182160947154,65.3374578177728,0.115033084668031,6.9881471792857,3.0746264171314,"Urban and Built-up",14.1999998092651,103.75,0.929176568984985,17.3333333333333,61.8155244,61.8155244,0,495,561.236892201471,500,9,34.14634146,21.13821138,48.6615453,41.81316267,70.73170732,60.16260163,c(-122.2675184, 37.7744075)
"57","Belau Home",NA,"11/30/2023","12/14/2023",14,"","CA",108513.6,39.9909090909091,43.4756294876722,4695.37525668435,2003.68283122822,15541.5333333333,15352,14905,17292,1,17710.7441828804,0.022560326850201,785039.343644196,363.182160947154,65.3374578177728,0.115033084668031,6.9881471792857,3.0746264171314,"Urban and Built-up",14.1999998092651,103.75,0.929176568984985,12.8333333333333,59.1883572,59.1883572,0,510,561.236892201471,500,9,34.14634146,21.13821138,48.6615453,41.81316267,70.73170732,60.16260163,c(-122.2675184, 37.7744075)
"58","Belau Home",NA,"11/30/2023","12/14/2023",14,"","CA",108513.6,39.9909090909091,43.4756294876722,4695.37525668435,2003.68283122822,15541.5333333333,15352,14905,17292,1,17710.7441828804,0.022560326850201,785039.343644196,363.182160947154,65.3374578177728,0.115033084668031,6.9881471792857,3.0746264171314,"Urban and Built-up",14.1999998092651,103.75,0.929176568984985,16.8333333333333,33.9280655,33.9280655,0,443,561.236892201471,500,9,34.14634146,21.13821138,48.6615453,41.81316267,70.73170732,60.16260163,c(-122.2675184, 37.7744075)
"59","Belau Home",NA,"11/30/2023","12/14/2023",14,"","CA",108513.6,39.9909090909091,43.4756294876722,4695.37525668435,2003.68283122822,15541.5333333333,15352,14905,17292,1,17710.7441828804,0.022560326850201,785039.343644196,363.182160947154,65.3374578177728,0.115033084668031,6.9881471792857,3.0746264171314,"Urban and Built-up",14.1999998092651,103.75,0.929176568984985,15.1666666666667,36.9822215,36.9822215,0,521,561.236892201471,500,9,34.14634146,21.13821138,48.6615453,41.81316267,70.73170732,60.16260163,c(-122.2675184, 37.7744075)
"60","Belau Home",NA,"11/30/2023","12/14/2023",14,"","CA",108513.6,39.9909090909091,43.4756294876722,4695.37525668435,2003.68283122822,15541.5333333333,15352,14905,17292,1,17710.7441828804,0.022560326850201,785039.343644196,363.182160947154,65.3374578177728,0.115033084668031,6.9881471792857,3.0746264171314,"Urban and Built-up",14.1999998092651,103.75,0.929176568984985,14.1666666666667,36.0212496,36.0212496,0,519,561.236892201471,500,9,34.14634146,21.13821138,48.6615453,41.81316267,70.73170732,60.16260163,c(-122.2675184, 37.7744075)
"61","Belau Home",NA,"11/30/2023","12/14/2023",14,"","CA",108513.6,39.9909090909091,43.4756294876722,4695.37525668435,2003.68283122822,15541.5333333333,15352,14905,17292,1,17710.7441828804,0.022560326850201,785039.343644196,363.182160947154,65.3374578177728,0.115033084668031,6.9881471792857,3.0746264171314,"Urban and Built-up",14.1999998092651,103.75,0.929176568984985,14.3333333333333,42.1863946,42.1863946,0,712,561.236892201471,500,9,34.14634146,21.13821138,48.6615453,41.81316267,70.73170732,60.16260163,c(-122.2675184, 37.7744075)
"62","Belgum Trail","BET","11/19/2023","12/04/2023",15,"","CA",114491.666666667,44.3,46.4897296381291,1474.47467580647,677.868556063995,8436,8528,8436,NA,1,4452.57852778886,0.00567179029157957,785039.343644145,284.282961175229,4.3536036036036,0.293820035056465,123.620322424009,1.53329337884862,"Urban and Built-up",14.25,131.6,0.592338383197784,10.5,2208.2724076,2208.2724076,0,966,1102.16682861699,500,10,45.52845528,69.91869919,45.74452348,25.9211051,18.69918699,53.65853659,c(-122.30955, 37.94835)
"63","Belgum Trail","BET","11/19/2023","12/04/2023",15,"","CA",114491.666666667,44.3,46.4897296381291,1474.47467580647,677.868556063995,8436,8528,8436,NA,1,4452.57852778886,0.00567179029157957,785039.343644145,284.282961175229,4.3536036036036,0.293820035056465,123.620322424009,1.53329337884862,"Urban and Built-up",14.25,131.6,0.592338383197784,13.6666666666667,93.1823984,93.1823984,0,513,1102.16682861699,500,10,45.52845528,69.91869919,45.74452348,25.9211051,18.69918699,53.65853659,c(-122.30955, 37.94835)
"64","Belgum Trail","BET","11/19/2023","12/04/2023",15,"","CA",114491.666666667,44.3,46.4897296381291,1474.47467580647,677.868556063995,8436,8528,8436,NA,1,4452.57852778886,0.00567179029157957,785039.343644145,284.282961175229,4.3536036036036,0.293820035056465,123.620322424009,1.53329337884862,"Urban and Built-up",14.25,131.6,0.592338383197784,9.66666666666667,120.4600145,120.4600145,0,441,1102.16682861699,500,10,45.52845528,69.91869919,45.74452348,25.9211051,18.69918699,53.65853659,c(-122.30955, 37.94835)
"65","Berges Home",NA,"01/28/2023","02/11/2023",14,"","CA",93263.1428571429,43.9571428571429,25.1936139931871,4477.37899926354,1831.42312163273,28880.4666666667,29033,28023.1,30595.2,7,16463.6953636182,0.0209718092435903,785039.343644138,246.398380139498,67.0622876557191,0.130887861592431,18.2039003047997,3.51998538796098,"Urban and Built-up",14.3500003814697,95.8,0.935781359672546,18.6666666666667,142.8314601,142.8314601,0,712,2431.20375409284,500,11,61.78861789,88.61788618,56.54369788,38.28369033,59.3495935,76.42276423,c(-122.157691, 37.729005)
"66","Berges Home",NA,"01/28/2023","02/11/2023",14,"","CA",93263.1428571429,43.9571428571429,25.1936139931871,4477.37899926354,1831.42312163273,28880.4666666667,29033,28023.1,30595.2,7,16463.6953636182,0.0209718092435903,785039.343644138,246.398380139498,67.0622876557191,0.130887861592431,18.2039003047997,3.51998538796098,"Urban and Built-up",14.3500003814697,95.8,0.935781359672546,16.6666666666667,51.5534614,51.5534614,0,773,2431.20375409284,500,11,61.78861789,88.61788618,56.54369788,38.28369033,59.3495935,76.42276423,c(-122.157691, 37.729005)
"67","Berges Home",NA,"01/28/2023","02/11/2023",14,"","CA",93263.1428571429,43.9571428571429,25.1936139931871,4477.37899926354,1831.42312163273,28880.4666666667,29033,28023.1,30595.2,7,16463.6953636182,0.0209718092435903,785039.343644138,246.398380139498,67.0622876557191,0.130887861592431,18.2039003047997,3.51998538796098,"Urban and Built-up",14.3500003814697,95.8,0.935781359672546,15.6666666666667,50.3799835,50.3799835,0,572,2431.20375409284,500,11,61.78861789,88.61788618,56.54369788,38.28369033,59.3495935,76.42276423,c(-122.157691, 37.729005)
"68","Berges Home",NA,"01/28/2023","02/11/2023",14,"","CA",93263.1428571429,43.9571428571429,25.1936139931871,4477.37899926354,1831.42312163273,28880.4666666667,29033,28023.1,30595.2,7,16463.6953636182,0.0209718092435903,785039.343644138,246.398380139498,67.0622876557191,0.130887861592431,18.2039003047997,3.51998538796098,"Urban and Built-up",14.3500003814697,95.8,0.935781359672546,16.3333333333333,161.2769809,161.2769809,0,1431,2431.20375409284,500,11,61.78861789,88.61788618,56.54369788,38.28369033,59.3495935,76.42276423,c(-122.157691, 37.729005)
"69","Berges Home",NA,"01/28/2023","02/11/2023",14,"","CA",93263.1428571429,43.9571428571429,25.1936139931871,4477.37899926354,1831.42312163273,28880.4666666667,29033,28023.1,30595.2,7,16463.6953636182,0.0209718092435903,785039.343644138,246.398380139498,67.0622876557191,0.130887861592431,18.2039003047997,3.51998538796098,"Urban and Built-up",14.3500003814697,95.8,0.935781359672546,13.8333333333333,77.6637771,77.6637771,0,473,2431.20375409284,500,11,61.78861789,88.61788618,56.54369788,38.28369033,59.3495935,76.42276423,c(-122.157691, 37.729005)
"70","Berges Home",NA,"01/28/2023","02/11/2023",14,"","CA",93263.1428571429,43.9571428571429,25.1936139931871,4477.37899926354,1831.42312163273,28880.4666666667,29033,28023.1,30595.2,7,16463.6953636182,0.0209718092435903,785039.343644138,246.398380139498,67.0622876557191,0.130887861592431,18.2039003047997,3.51998538796098,"Urban and Built-up",14.3500003814697,95.8,0.935781359672546,13.8333333333333,108.6911357,108.6911357,0,1273,2431.20375409284,500,11,61.78861789,88.61788618,56.54369788,38.28369033,59.3495935,76.42276423,c(-122.157691, 37.729005)
"71","Berges Home",NA,"01/28/2023","02/11/2023",14,"","CA",93263.1428571429,43.9571428571429,25.1936139931871,4477.37899926354,1831.42312163273,28880.4666666667,29033,28023.1,30595.2,7,16463.6953636182,0.0209718092435903,785039.343644138,246.398380139498,67.0622876557191,0.130887861592431,18.2039003047997,3.51998538796098,"Urban and Built-up",14.3500003814697,95.8,0.935781359672546,13.5,66.6297737,66.6297737,0,522,2431.20375409284,500,11,61.78861789,88.61788618,56.54369788,38.28369033,59.3495935,76.42276423,c(-122.157691, 37.729005)
"72","Berges Studio",NA,"02/16/2023","03/03/2023",15,"","CA",76360.6923076923,34.4384615384615,27.252778266208,7064.18312007376,3375.5020197037,42079.3125,41369,41555.5833333333,43650.5,19,22727.6717373257,0.0289509970695559,785039.343644075,408.19321242366,82.0418079096045,0.0654220765043501,9.23102841750279,4.23211567916964,"Urban and Built-up",14.25,106.9,0.955547749996185,19.1666666666667,52.8428292,52.8428292,0,572,1316.9731937742,500,12,78.86178862,78.86178862,55.53451652,51.52211511,83.7398374,74.79674797,c(-122.2727, 37.816316)
"73","Berges Studio",NA,"02/16/2023","03/03/2023",15,"","CA",76360.6923076923,34.4384615384615,27.252778266208,7064.18312007376,3375.5020197037,42079.3125,41369,41555.5833333333,43650.5,19,22727.6717373257,0.0289509970695559,785039.343644075,408.19321242366,82.0418079096045,0.0654220765043501,9.23102841750279,4.23211567916964,"Urban and Built-up",14.25,106.9,0.955547749996185,15,109.9760557,109.9760557,0,592,1316.9731937742,500,12,78.86178862,78.86178862,55.53451652,51.52211511,83.7398374,74.79674797,c(-122.2727, 37.816316)
"74","Berges Studio",NA,"02/16/2023","03/03/2023",15,"","CA",76360.6923076923,34.4384615384615,27.252778266208,7064.18312007376,3375.5020197037,42079.3125,41369,41555.5833333333,43650.5,19,22727.6717373257,0.0289509970695559,785039.343644075,408.19321242366,82.0418079096045,0.0654220765043501,9.23102841750279,4.23211567916964,"Urban and Built-up",14.25,106.9,0.955547749996185,14.6666666666667,49.306334,49.306334,0,796,1316.9731937742,500,12,78.86178862,78.86178862,55.53451652,51.52211511,83.7398374,74.79674797,c(-122.2727, 37.816316)
"75","Berges Studio",NA,"02/16/2023","03/03/2023",15,"","CA",76360.6923076923,34.4384615384615,27.252778266208,7064.18312007376,3375.5020197037,42079.3125,41369,41555.5833333333,43650.5,19,22727.6717373257,0.0289509970695559,785039.343644075,408.19321242366,82.0418079096045,0.0654220765043501,9.23102841750279,4.23211567916964,"Urban and Built-up",14.25,106.9,0.955547749996185,12.5,58.7712524,58.7712524,0,531,1316.9731937742,500,12,78.86178862,78.86178862,55.53451652,51.52211511,83.7398374,74.79674797,c(-122.2727, 37.816316)
"76","Berges Studio",NA,"02/16/2023","03/03/2023",15,"","CA",76360.6923076923,34.4384615384615,27.252778266208,7064.18312007376,3375.5020197037,42079.3125,41369,41555.5833333333,43650.5,19,22727.6717373257,0.0289509970695559,785039.343644075,408.19321242366,82.0418079096045,0.0654220765043501,9.23102841750279,4.23211567916964,"Urban and Built-up",14.25,106.9,0.955547749996185,16.1666666666667,67.6226215,67.6226215,0,844,1316.9731937742,500,12,78.86178862,78.86178862,55.53451652,51.52211511,83.7398374,74.79674797,c(-122.2727, 37.816316)
"77","Berges Studio",NA,"02/16/2023","03/03/2023",15,"","CA",76360.6923076923,34.4384615384615,27.252778266208,7064.18312007376,3375.5020197037,42079.3125,41369,41555.5833333333,43650.5,19,22727.6717373257,0.0289509970695559,785039.343644075,408.19321242366,82.0418079096045,0.0654220765043501,9.23102841750279,4.23211567916964,"Urban and Built-up",14.25,106.9,0.955547749996185,18.8333333333333,60.9580874,60.9580874,0,757,1316.9731937742,500,12,78.86178862,78.86178862,55.53451652,51.52211511,83.7398374,74.79674797,c(-122.2727, 37.816316)
"78","Berges Studio",NA,"02/16/2023","03/03/2023",15,"","CA",76360.6923076923,34.4384615384615,27.252778266208,7064.18312007376,3375.5020197037,42079.3125,41369,41555.5833333333,43650.5,19,22727.6717373257,0.0289509970695559,785039.343644075,408.19321242366,82.0418079096045,0.0654220765043501,9.23102841750279,4.23211567916964,"Urban and Built-up",14.25,106.9,0.955547749996185,16.1666666666667,64.7120306,64.7120306,0,543,1316.9731937742,500,12,78.86178862,78.86178862,55.53451652,51.52211511,83.7398374,74.79674797,c(-122.2727, 37.816316)
"79","Berges Studio",NA,"02/16/2023","03/03/2023",15,"","CA",76360.6923076923,34.4384615384615,27.252778266208,7064.18312007376,3375.5020197037,42079.3125,41369,41555.5833333333,43650.5,19,22727.6717373257,0.0289509970695559,785039.343644075,408.19321242366,82.0418079096045,0.0654220765043501,9.23102841750279,4.23211567916964,"Urban and Built-up",14.25,106.9,0.955547749996185,16,41.9425069,41.9425069,0,363,1316.9731937742,500,12,78.86178862,78.86178862,55.53451652,51.52211511,83.7398374,74.79674797,c(-122.2727, 37.816316)
"80","Berges Studio",NA,"02/16/2023","03/03/2023",15,"","CA",76360.6923076923,34.4384615384615,27.252778266208,7064.18312007376,3375.5020197037,42079.3125,41369,41555.5833333333,43650.5,19,22727.6717373257,0.0289509970695559,785039.343644075,408.19321242366,82.0418079096045,0.0654220765043501,9.23102841750279,4.23211567916964,"Urban and Built-up",14.25,106.9,0.955547749996185,15.6666666666667,92.477175,92.477175,0,660,1316.9731937742,500,12,78.86178862,78.86178862,55.53451652,51.52211511,83.7398374,74.79674797,c(-122.2727, 37.816316)
"81","Berges Studio",NA,"02/16/2023","03/03/2023",15,"","CA",76360.6923076923,34.4384615384615,27.252778266208,7064.18312007376,3375.5020197037,42079.3125,41369,41555.5833333333,43650.5,19,22727.6717373257,0.0289509970695559,785039.343644075,408.19321242366,82.0418079096045,0.0654220765043501,9.23102841750279,4.23211567916964,"Urban and Built-up",14.25,106.9,0.955547749996185,19.3333333333333,76.0618278,76.0618278,0,1137,1316.9731937742,500,12,78.86178862,78.86178862,55.53451652,51.52211511,83.7398374,74.79674797,c(-122.2727, 37.816316)
"82","Berges Studio",NA,"02/16/2023","03/03/2023",15,"","CA",76360.6923076923,34.4384615384615,27.252778266208,7064.18312007376,3375.5020197037,42079.3125,41369,41555.5833333333,43650.5,19,22727.6717373257,0.0289509970695559,785039.343644075,408.19321242366,82.0418079096045,0.0654220765043501,9.23102841750279,4.23211567916964,"Urban and Built-up",14.25,106.9,0.955547749996185,15.8333333333333,51.3147628,51.3147628,0,350,1316.9731937742,500,12,78.86178862,78.86178862,55.53451652,51.52211511,83.7398374,74.79674797,c(-122.2727, 37.816316)
