"","Date","daily_visits","Name"
"49489",2022-06-14,4693,"Oyster Bay Regional Shoreline"
"49490",2022-06-15,4172,"Oyster Bay Regional Shoreline"
"49491",2022-06-16,4038,"Oyster Bay Regional Shoreline"
"49492",2022-06-17,3591,"Oyster Bay Regional Shoreline"
"49493",2022-06-18,3946,"Oyster Bay Regional Shoreline"
"49494",2022-06-19,4395,"Oyster Bay Regional Shoreline"
"49495",2022-06-20,3539,"Oyster Bay Regional Shoreline"
"49496",2022-06-21,4759,"Oyster Bay Regional Shoreline"
"49497",2022-06-22,5074,"Oyster Bay Regional Shoreline"
"49498",2022-06-23,4518,"Oyster Bay Regional Shoreline"
"49499",2022-06-24,4124,"Oyster Bay Regional Shoreline"
"49500",2022-06-25,3849,"Oyster Bay Regional Shoreline"
"49501",2022-06-26,4133,"Oyster Bay Regional Shoreline"
"49502",2022-06-27,3799,"Oyster Bay Regional Shoreline"
"49503",2022-06-28,3913,"Oyster Bay Regional Shoreline"
"49504",2022-06-29,3871,"Oyster Bay Regional Shoreline"
"49505",2022-06-30,4043,"Oyster Bay Regional Shoreline"
"49506",2022-07-01,4247,"Oyster Bay Regional Shoreline"
"49507",2022-07-02,3255,"Oyster Bay Regional Shoreline"
"49508",2022-07-03,3373,"Oyster Bay Regional Shoreline"
"49509",2022-07-04,3247,"Oyster Bay Regional Shoreline"
"49510",2022-07-05,3666,"Oyster Bay Regional Shoreline"
"49511",2022-07-06,3883,"Oyster Bay Regional Shoreline"
"49512",2022-07-07,4046,"Oyster Bay Regional Shoreline"
"49513",2022-07-08,3642,"Oyster Bay Regional Shoreline"
"49514",2022-07-09,4199,"Oyster Bay Regional Shoreline"
"49515",2022-07-10,4285,"Oyster Bay Regional Shoreline"
"49516",2022-07-11,3983,"Oyster Bay Regional Shoreline"
"49517",2022-07-12,4407,"Oyster Bay Regional Shoreline"
"49518",2022-07-13,4071,"Oyster Bay Regional Shoreline"
"49519",2022-07-14,3637,"Oyster Bay Regional Shoreline"
"49520",2022-07-15,4414,"Oyster Bay Regional Shoreline"
"49521",2022-07-16,4487,"Oyster Bay Regional Shoreline"
"49522",2022-07-17,3407,"Oyster Bay Regional Shoreline"
"49523",2022-07-18,3538,"Oyster Bay Regional Shoreline"
"49524",2022-07-19,4788,"Oyster Bay Regional Shoreline"
"49525",2022-07-20,3691,"Oyster Bay Regional Shoreline"
"49526",2022-07-21,4451,"Oyster Bay Regional Shoreline"
"49527",2022-07-22,4317,"Oyster Bay Regional Shoreline"
"49528",2022-07-23,3910,"Oyster Bay Regional Shoreline"
"49529",2022-07-24,3614,"Oyster Bay Regional Shoreline"
"49530",2022-07-25,4516,"Oyster Bay Regional Shoreline"
"49531",2022-07-26,4140,"Oyster Bay Regional Shoreline"
"49532",2022-07-27,4318,"Oyster Bay Regional Shoreline"
"49533",2022-07-28,3878,"Oyster Bay Regional Shoreline"
"49534",2022-07-29,3995,"Oyster Bay Regional Shoreline"
"49535",2022-07-30,4020,"Oyster Bay Regional Shoreline"
"49536",2022-07-31,3213,"Oyster Bay Regional Shoreline"
"49537",2022-08-01,3501,"Oyster Bay Regional Shoreline"
"49538",2022-08-02,3976,"Oyster Bay Regional Shoreline"
"49539",2022-08-03,4178,"Oyster Bay Regional Shoreline"
"49540",2022-08-04,4417,"Oyster Bay Regional Shoreline"
"49541",2022-08-05,4415,"Oyster Bay Regional Shoreline"
"49542",2022-08-06,3613,"Oyster Bay Regional Shoreline"
"49543",2022-08-07,3133,"Oyster Bay Regional Shoreline"
"49544",2022-08-08,4703,"Oyster Bay Regional Shoreline"
"49545",2022-08-09,3747,"Oyster Bay Regional Shoreline"
"49546",2022-08-10,4830,"Oyster Bay Regional Shoreline"
"49547",2022-08-11,4151,"Oyster Bay Regional Shoreline"
"49548",2022-08-12,4955,"Oyster Bay Regional Shoreline"
"49549",2022-08-13,5020,"Oyster Bay Regional Shoreline"
"49550",2022-08-14,3727,"Oyster Bay Regional Shoreline"
"49551",2022-08-15,4213,"Oyster Bay Regional Shoreline"
"49552",2022-08-16,4465,"Oyster Bay Regional Shoreline"
"49553",2022-08-17,4573,"Oyster Bay Regional Shoreline"
"49554",2022-08-18,5180,"Oyster Bay Regional Shoreline"
"49555",2022-08-19,4769,"Oyster Bay Regional Shoreline"
"49556",2022-08-20,5698,"Oyster Bay Regional Shoreline"
"49557",2022-08-21,5076,"Oyster Bay Regional Shoreline"
"49558",2022-08-22,5108,"Oyster Bay Regional Shoreline"
"49559",2022-08-23,4592,"Oyster Bay Regional Shoreline"
"49560",2022-08-24,4553,"Oyster Bay Regional Shoreline"
"49561",2022-08-25,4391,"Oyster Bay Regional Shoreline"
"49562",2022-08-26,5563,"Oyster Bay Regional Shoreline"
"49563",2022-08-27,4405,"Oyster Bay Regional Shoreline"
"49564",2022-08-28,4016,"Oyster Bay Regional Shoreline"
"49565",2022-08-29,4440,"Oyster Bay Regional Shoreline"
"49566",2022-08-30,4178,"Oyster Bay Regional Shoreline"
"49567",2022-08-31,4658,"Oyster Bay Regional Shoreline"
"49568",2022-09-01,4694,"Oyster Bay Regional Shoreline"
"49569",2022-09-02,5141,"Oyster Bay Regional Shoreline"
"49570",2022-09-03,4208,"Oyster Bay Regional Shoreline"
"49571",2022-09-04,5678,"Oyster Bay Regional Shoreline"
"49572",2022-09-05,5451,"Oyster Bay Regional Shoreline"
"49573",2022-09-06,4756,"Oyster Bay Regional Shoreline"
"49574",2022-09-07,5087,"Oyster Bay Regional Shoreline"
"49575",2022-09-08,4676,"Oyster Bay Regional Shoreline"
"49576",2022-09-09,5334,"Oyster Bay Regional Shoreline"
"49577",2022-09-10,4522,"Oyster Bay Regional Shoreline"
"49578",2022-09-11,4562,"Oyster Bay Regional Shoreline"
"49579",2022-09-12,5562,"Oyster Bay Regional Shoreline"
"49580",2022-09-13,4358,"Oyster Bay Regional Shoreline"
"49581",2022-09-14,4812,"Oyster Bay Regional Shoreline"
"49582",2022-09-15,4985,"Oyster Bay Regional Shoreline"
"49583",2022-09-16,5743,"Oyster Bay Regional Shoreline"
"49584",2022-09-17,3969,"Oyster Bay Regional Shoreline"
"49585",2022-09-18,3530,"Oyster Bay Regional Shoreline"
"49586",2022-09-19,4774,"Oyster Bay Regional Shoreline"
"49587",2022-09-20,4775,"Oyster Bay Regional Shoreline"
"49588",2022-09-21,5078,"Oyster Bay Regional Shoreline"
"49589",2022-09-22,5207,"Oyster Bay Regional Shoreline"
"49590",2022-09-23,4349,"Oyster Bay Regional Shoreline"
"49591",2022-09-24,6012,"Oyster Bay Regional Shoreline"
"49592",2022-09-25,2878,"Oyster Bay Regional Shoreline"
"49593",2022-09-26,5058,"Oyster Bay Regional Shoreline"
"49594",2022-09-27,4652,"Oyster Bay Regional Shoreline"
"49595",2022-09-28,4479,"Oyster Bay Regional Shoreline"
"49596",2022-09-29,3569,"Oyster Bay Regional Shoreline"
"49597",2022-09-30,5060,"Oyster Bay Regional Shoreline"
"49598",2022-10-01,3419,"Oyster Bay Regional Shoreline"
"49599",2022-10-02,3351,"Oyster Bay Regional Shoreline"
"49600",2022-10-03,5395,"Oyster Bay Regional Shoreline"
"49601",2022-10-04,4321,"Oyster Bay Regional Shoreline"
"49602",2022-10-05,4221,"Oyster Bay Regional Shoreline"
"49603",2022-10-06,3838,"Oyster Bay Regional Shoreline"
"49604",2022-10-07,4799,"Oyster Bay Regional Shoreline"
"49605",2022-10-08,3907,"Oyster Bay Regional Shoreline"
"49606",2022-10-09,3114,"Oyster Bay Regional Shoreline"
"49607",2022-10-10,5663,"Oyster Bay Regional Shoreline"
"49608",2022-10-11,4361,"Oyster Bay Regional Shoreline"
"49609",2022-10-12,4402,"Oyster Bay Regional Shoreline"
"49610",2022-10-13,4579,"Oyster Bay Regional Shoreline"
"49611",2022-10-14,5289,"Oyster Bay Regional Shoreline"
"49612",2022-10-15,4241,"Oyster Bay Regional Shoreline"
"49613",2022-10-16,4112,"Oyster Bay Regional Shoreline"
"49614",2022-10-17,4808,"Oyster Bay Regional Shoreline"
"49615",2022-10-18,4274,"Oyster Bay Regional Shoreline"
"49616",2022-10-19,7194,"Oyster Bay Regional Shoreline"
"49617",2022-10-20,3925,"Oyster Bay Regional Shoreline"
"49618",2022-10-21,4669,"Oyster Bay Regional Shoreline"
"49619",2022-10-22,4729,"Oyster Bay Regional Shoreline"
"49620",2022-10-23,3998,"Oyster Bay Regional Shoreline"
"49621",2022-10-24,4952,"Oyster Bay Regional Shoreline"
"49622",2022-10-25,4791,"Oyster Bay Regional Shoreline"
"49623",2022-10-26,4373,"Oyster Bay Regional Shoreline"
"49624",2022-10-27,4793,"Oyster Bay Regional Shoreline"
"49625",2022-10-28,5786,"Oyster Bay Regional Shoreline"
"49626",2022-10-29,4961,"Oyster Bay Regional Shoreline"
"49627",2022-10-30,3500,"Oyster Bay Regional Shoreline"
"49628",2022-10-31,5497,"Oyster Bay Regional Shoreline"
"49629",2022-11-01,4769,"Oyster Bay Regional Shoreline"
"49630",2022-11-02,4798,"Oyster Bay Regional Shoreline"
"49631",2022-11-03,4576,"Oyster Bay Regional Shoreline"
"49632",2022-11-04,5338,"Oyster Bay Regional Shoreline"
"49633",2022-11-05,4346,"Oyster Bay Regional Shoreline"
"49634",2022-11-06,3749,"Oyster Bay Regional Shoreline"
"49635",2022-11-07,4269,"Oyster Bay Regional Shoreline"
"49636",2022-11-08,3829,"Oyster Bay Regional Shoreline"
"49637",2022-11-09,4258,"Oyster Bay Regional Shoreline"
"49638",2022-11-10,5531,"Oyster Bay Regional Shoreline"
"49639",2022-11-11,4803,"Oyster Bay Regional Shoreline"
"49640",2022-11-12,4286,"Oyster Bay Regional Shoreline"
"49641",2022-11-13,3175,"Oyster Bay Regional Shoreline"
"49642",2022-11-14,5351,"Oyster Bay Regional Shoreline"
"49643",2022-11-15,4859,"Oyster Bay Regional Shoreline"
"49644",2022-11-16,4949,"Oyster Bay Regional Shoreline"
"49645",2022-11-17,4896,"Oyster Bay Regional Shoreline"
"49646",2022-11-18,5869,"Oyster Bay Regional Shoreline"
"49647",2022-11-19,3349,"Oyster Bay Regional Shoreline"
"49648",2022-11-20,3598,"Oyster Bay Regional Shoreline"
"49649",2022-11-21,4250,"Oyster Bay Regional Shoreline"
"49650",2022-11-22,5074,"Oyster Bay Regional Shoreline"
"49651",2022-11-23,5323,"Oyster Bay Regional Shoreline"
"49652",2022-11-24,3243,"Oyster Bay Regional Shoreline"
"49653",2022-11-25,3322,"Oyster Bay Regional Shoreline"
"49654",2022-11-26,4236,"Oyster Bay Regional Shoreline"
"49655",2022-11-27,3806,"Oyster Bay Regional Shoreline"
"49656",2022-11-28,5469,"Oyster Bay Regional Shoreline"
"49657",2022-11-29,4008,"Oyster Bay Regional Shoreline"
"49658",2022-11-30,4759,"Oyster Bay Regional Shoreline"
"49659",2022-12-01,4007,"Oyster Bay Regional Shoreline"
"49660",2022-12-02,4470,"Oyster Bay Regional Shoreline"
"49661",2022-12-03,3262,"Oyster Bay Regional Shoreline"
"49662",2022-12-04,3903,"Oyster Bay Regional Shoreline"
"49663",2022-12-05,5626,"Oyster Bay Regional Shoreline"
"49664",2022-12-06,4305,"Oyster Bay Regional Shoreline"
"49665",2022-12-07,4690,"Oyster Bay Regional Shoreline"
"49666",2022-12-08,4522,"Oyster Bay Regional Shoreline"
"49667",2022-12-09,4979,"Oyster Bay Regional Shoreline"
"49668",2022-12-10,3519,"Oyster Bay Regional Shoreline"
"49669",2022-12-11,3117,"Oyster Bay Regional Shoreline"
"49670",2022-12-12,5205,"Oyster Bay Regional Shoreline"
"49671",2022-12-13,5177,"Oyster Bay Regional Shoreline"
"49672",2022-12-14,5275,"Oyster Bay Regional Shoreline"
"49673",2022-12-15,5415,"Oyster Bay Regional Shoreline"
"49674",2022-12-16,5265,"Oyster Bay Regional Shoreline"
"49675",2022-12-17,4234,"Oyster Bay Regional Shoreline"
"49676",2022-12-18,3569,"Oyster Bay Regional Shoreline"
"49677",2022-12-19,4835,"Oyster Bay Regional Shoreline"
"49678",2022-12-20,5068,"Oyster Bay Regional Shoreline"
"49679",2022-12-21,5104,"Oyster Bay Regional Shoreline"
"49680",2022-12-22,5188,"Oyster Bay Regional Shoreline"
"49681",2022-12-23,4297,"Oyster Bay Regional Shoreline"
"49682",2022-12-24,3508,"Oyster Bay Regional Shoreline"
"49683",2022-12-25,3235,"Oyster Bay Regional Shoreline"
"49684",2022-12-26,3794,"Oyster Bay Regional Shoreline"
"49685",2022-12-27,5040,"Oyster Bay Regional Shoreline"
"49686",2022-12-28,4831,"Oyster Bay Regional Shoreline"
"49687",2022-12-29,4638,"Oyster Bay Regional Shoreline"
"49688",2022-12-30,4206,"Oyster Bay Regional Shoreline"
"49689",2022-12-31,2814,"Oyster Bay Regional Shoreline"
"49690",2023-01-01,2881,"Oyster Bay Regional Shoreline"
"49691",2023-01-02,3260,"Oyster Bay Regional Shoreline"
"49692",2023-01-03,5650,"Oyster Bay Regional Shoreline"
"49693",2023-01-04,3697,"Oyster Bay Regional Shoreline"
"49694",2023-01-05,4441,"Oyster Bay Regional Shoreline"
"49695",2023-01-06,5180,"Oyster Bay Regional Shoreline"
"49696",2023-01-07,3418,"Oyster Bay Regional Shoreline"
"49697",2023-01-08,3720,"Oyster Bay Regional Shoreline"
"49698",2023-01-09,4653,"Oyster Bay Regional Shoreline"
"49699",2023-01-10,3967,"Oyster Bay Regional Shoreline"
"49700",2023-01-11,4756,"Oyster Bay Regional Shoreline"
"49701",2023-01-12,4993,"Oyster Bay Regional Shoreline"
"49702",2023-01-13,5645,"Oyster Bay Regional Shoreline"
"49703",2023-01-14,4243,"Oyster Bay Regional Shoreline"
"49704",2023-01-15,2919,"Oyster Bay Regional Shoreline"
"49705",2023-01-16,5304,"Oyster Bay Regional Shoreline"
"49706",2023-01-17,5291,"Oyster Bay Regional Shoreline"
"49707",2023-01-18,5152,"Oyster Bay Regional Shoreline"
"49708",2023-01-19,4187,"Oyster Bay Regional Shoreline"
"49709",2023-01-20,5343,"Oyster Bay Regional Shoreline"
"49710",2023-01-21,4030,"Oyster Bay Regional Shoreline"
"49711",2023-01-22,3742,"Oyster Bay Regional Shoreline"
"49712",2023-01-23,5081,"Oyster Bay Regional Shoreline"
"49713",2023-01-24,5274,"Oyster Bay Regional Shoreline"
"49714",2023-01-25,4811,"Oyster Bay Regional Shoreline"
"49715",2023-01-26,4523,"Oyster Bay Regional Shoreline"
"49716",2023-01-27,4554,"Oyster Bay Regional Shoreline"
"49717",2023-01-28,5285,"Oyster Bay Regional Shoreline"
"49718",2023-01-29,3351,"Oyster Bay Regional Shoreline"
"49719",2023-01-30,4154,"Oyster Bay Regional Shoreline"
"49720",2023-01-31,5399,"Oyster Bay Regional Shoreline"
"49721",2023-02-01,5106,"Oyster Bay Regional Shoreline"
"49722",2023-02-02,5014,"Oyster Bay Regional Shoreline"
"49723",2023-02-03,5053,"Oyster Bay Regional Shoreline"
"49724",2023-02-04,3928,"Oyster Bay Regional Shoreline"
"49725",2023-02-05,3113,"Oyster Bay Regional Shoreline"
"49726",2023-02-06,4542,"Oyster Bay Regional Shoreline"
"49727",2023-02-07,4195,"Oyster Bay Regional Shoreline"
"49728",2023-02-08,4378,"Oyster Bay Regional Shoreline"
"49729",2023-02-09,5072,"Oyster Bay Regional Shoreline"
"49730",2023-02-10,4766,"Oyster Bay Regional Shoreline"
"49731",2023-02-11,3206,"Oyster Bay Regional Shoreline"
"49732",2023-02-12,3967,"Oyster Bay Regional Shoreline"
"49733",2023-02-13,4316,"Oyster Bay Regional Shoreline"
"49734",2023-02-14,4997,"Oyster Bay Regional Shoreline"
"49735",2023-02-15,3937,"Oyster Bay Regional Shoreline"
"49736",2023-02-16,4554,"Oyster Bay Regional Shoreline"
"49737",2023-02-17,4273,"Oyster Bay Regional Shoreline"
"49738",2023-02-18,3583,"Oyster Bay Regional Shoreline"
"49739",2023-02-19,3813,"Oyster Bay Regional Shoreline"
"49740",2023-02-20,4668,"Oyster Bay Regional Shoreline"
"49741",2023-02-21,4261,"Oyster Bay Regional Shoreline"
"49742",2023-02-22,3612,"Oyster Bay Regional Shoreline"
"49743",2023-02-23,3942,"Oyster Bay Regional Shoreline"
"49744",2023-02-24,4093,"Oyster Bay Regional Shoreline"
"49745",2023-02-25,4510,"Oyster Bay Regional Shoreline"
"49746",2023-02-26,3289,"Oyster Bay Regional Shoreline"
"49747",2023-02-27,4426,"Oyster Bay Regional Shoreline"
"49748",2023-02-28,4486,"Oyster Bay Regional Shoreline"
"49749",2023-03-01,4181,"Oyster Bay Regional Shoreline"
"49750",2023-03-02,4926,"Oyster Bay Regional Shoreline"
"49751",2023-03-03,5778,"Oyster Bay Regional Shoreline"
"49752",2023-03-04,4044,"Oyster Bay Regional Shoreline"
"49753",2023-03-05,4040,"Oyster Bay Regional Shoreline"
"49754",2023-03-06,3627,"Oyster Bay Regional Shoreline"
"49755",2023-03-07,4976,"Oyster Bay Regional Shoreline"
"49756",2023-03-08,4632,"Oyster Bay Regional Shoreline"
"49757",2023-03-09,3892,"Oyster Bay Regional Shoreline"
"49758",2023-03-10,4540,"Oyster Bay Regional Shoreline"
"49759",2023-03-11,4854,"Oyster Bay Regional Shoreline"
"49760",2023-03-12,3103,"Oyster Bay Regional Shoreline"
"49761",2023-03-13,4406,"Oyster Bay Regional Shoreline"
"49762",2023-03-14,3935,"Oyster Bay Regional Shoreline"
"49763",2023-03-15,4372,"Oyster Bay Regional Shoreline"
"49764",2023-03-16,4916,"Oyster Bay Regional Shoreline"
"49765",2023-03-17,4744,"Oyster Bay Regional Shoreline"
"49766",2023-03-18,4831,"Oyster Bay Regional Shoreline"
"49767",2023-03-19,3502,"Oyster Bay Regional Shoreline"
"49768",2023-03-20,4629,"Oyster Bay Regional Shoreline"
"49769",2023-03-21,2771,"Oyster Bay Regional Shoreline"
"49770",2023-03-22,3904,"Oyster Bay Regional Shoreline"
"49771",2023-03-23,4531,"Oyster Bay Regional Shoreline"
"49772",2023-03-24,5040,"Oyster Bay Regional Shoreline"
"49773",2023-03-25,4540,"Oyster Bay Regional Shoreline"
"49774",2023-03-26,3508,"Oyster Bay Regional Shoreline"
"49775",2023-03-27,4679,"Oyster Bay Regional Shoreline"
"49776",2023-03-28,4093,"Oyster Bay Regional Shoreline"
"49777",2023-03-29,4024,"Oyster Bay Regional Shoreline"
"49778",2023-03-30,5178,"Oyster Bay Regional Shoreline"
"49779",2023-03-31,5157,"Oyster Bay Regional Shoreline"
"49780",2023-04-01,3882,"Oyster Bay Regional Shoreline"
"49781",2023-04-02,3599,"Oyster Bay Regional Shoreline"
"49782",2023-04-03,4518,"Oyster Bay Regional Shoreline"
"49783",2023-04-04,3705,"Oyster Bay Regional Shoreline"
"49784",2023-04-05,4148,"Oyster Bay Regional Shoreline"
"49785",2023-04-06,4366,"Oyster Bay Regional Shoreline"
"49786",2023-04-07,4396,"Oyster Bay Regional Shoreline"
"49787",2023-04-08,3596,"Oyster Bay Regional Shoreline"
"49788",2023-04-09,4604,"Oyster Bay Regional Shoreline"
"49789",2023-04-10,4187,"Oyster Bay Regional Shoreline"
"49790",2023-04-11,4766,"Oyster Bay Regional Shoreline"
"49791",2023-04-12,5259,"Oyster Bay Regional Shoreline"
"49792",2023-04-13,4926,"Oyster Bay Regional Shoreline"
"49793",2023-04-14,6239,"Oyster Bay Regional Shoreline"
"49794",2023-04-15,4069,"Oyster Bay Regional Shoreline"
"49795",2023-04-16,3510,"Oyster Bay Regional Shoreline"
"49796",2023-04-17,4445,"Oyster Bay Regional Shoreline"
"49797",2023-04-18,4734,"Oyster Bay Regional Shoreline"
"49798",2023-04-19,4233,"Oyster Bay Regional Shoreline"
"49799",2023-04-20,4918,"Oyster Bay Regional Shoreline"
"49800",2023-04-21,5009,"Oyster Bay Regional Shoreline"
"49801",2023-04-22,5371,"Oyster Bay Regional Shoreline"
"49802",2023-04-23,4505,"Oyster Bay Regional Shoreline"
"49803",2023-04-24,4547,"Oyster Bay Regional Shoreline"
"49804",2023-04-25,4326,"Oyster Bay Regional Shoreline"
"49805",2023-04-26,4369,"Oyster Bay Regional Shoreline"
"49806",2023-04-27,4255,"Oyster Bay Regional Shoreline"
"49807",2023-04-28,5620,"Oyster Bay Regional Shoreline"
"49808",2023-04-29,4919,"Oyster Bay Regional Shoreline"
"49809",2023-04-30,3819,"Oyster Bay Regional Shoreline"
"49810",2023-05-01,3877,"Oyster Bay Regional Shoreline"
"49811",2023-05-02,3779,"Oyster Bay Regional Shoreline"
"49812",2023-05-03,4159,"Oyster Bay Regional Shoreline"
"49813",2023-05-04,4079,"Oyster Bay Regional Shoreline"
"49814",2023-05-05,5026,"Oyster Bay Regional Shoreline"
"49815",2023-05-06,4315,"Oyster Bay Regional Shoreline"
"49816",2023-05-07,5448,"Oyster Bay Regional Shoreline"
"49817",2023-05-08,3686,"Oyster Bay Regional Shoreline"
"49818",2023-05-09,4745,"Oyster Bay Regional Shoreline"
"49819",2023-05-10,5038,"Oyster Bay Regional Shoreline"
"49820",2023-05-11,4487,"Oyster Bay Regional Shoreline"
"49821",2023-05-12,4243,"Oyster Bay Regional Shoreline"
"49822",2023-05-13,4294,"Oyster Bay Regional Shoreline"
"49823",2023-05-14,3819,"Oyster Bay Regional Shoreline"
"49824",2023-05-15,5270,"Oyster Bay Regional Shoreline"
"49825",2023-05-16,4350,"Oyster Bay Regional Shoreline"
"49826",2023-05-17,5253,"Oyster Bay Regional Shoreline"
"49827",2023-05-18,4558,"Oyster Bay Regional Shoreline"
"49828",2023-05-19,5239,"Oyster Bay Regional Shoreline"
"49829",2023-05-20,5003,"Oyster Bay Regional Shoreline"
"49830",2023-05-21,4864,"Oyster Bay Regional Shoreline"
"49831",2023-05-22,4654,"Oyster Bay Regional Shoreline"
"49832",2023-05-23,4606,"Oyster Bay Regional Shoreline"
"49833",2023-05-24,4957,"Oyster Bay Regional Shoreline"
"49834",2023-05-25,5256,"Oyster Bay Regional Shoreline"
"49835",2023-05-26,5379,"Oyster Bay Regional Shoreline"
"49836",2023-05-27,3463,"Oyster Bay Regional Shoreline"
"49837",2023-05-28,3893,"Oyster Bay Regional Shoreline"
"49838",2023-05-29,3182,"Oyster Bay Regional Shoreline"
"49839",2023-05-30,4821,"Oyster Bay Regional Shoreline"
"49840",2023-05-31,4771,"Oyster Bay Regional Shoreline"
"49841",2023-06-01,5623,"Oyster Bay Regional Shoreline"
"49842",2023-06-02,5596,"Oyster Bay Regional Shoreline"
"49843",2023-06-03,4853,"Oyster Bay Regional Shoreline"
"49844",2023-06-04,3663,"Oyster Bay Regional Shoreline"
"49845",2023-06-05,4747,"Oyster Bay Regional Shoreline"
"49846",2023-06-06,6039,"Oyster Bay Regional Shoreline"
"49847",2023-06-07,6072,"Oyster Bay Regional Shoreline"
"49848",2023-06-08,5832,"Oyster Bay Regional Shoreline"
"49849",2023-06-09,4846,"Oyster Bay Regional Shoreline"
"49850",2023-06-10,4699,"Oyster Bay Regional Shoreline"
"49851",2023-06-11,4841,"Oyster Bay Regional Shoreline"
"49852",2023-06-12,5654,"Oyster Bay Regional Shoreline"
"49853",2023-06-13,5312,"Oyster Bay Regional Shoreline"
"49854",2023-06-14,4782,"Oyster Bay Regional Shoreline"
"49855",2023-06-15,4806,"Oyster Bay Regional Shoreline"
"49856",2023-06-16,5141,"Oyster Bay Regional Shoreline"
"49857",2023-06-17,3619,"Oyster Bay Regional Shoreline"
"49858",2023-06-18,6300,"Oyster Bay Regional Shoreline"
"49859",2023-06-19,4688,"Oyster Bay Regional Shoreline"
"49860",2023-06-20,4658,"Oyster Bay Regional Shoreline"
"49861",2023-06-21,4305,"Oyster Bay Regional Shoreline"
"49862",2023-06-22,4439,"Oyster Bay Regional Shoreline"
"49863",2023-06-23,4648,"Oyster Bay Regional Shoreline"
"49864",2023-06-24,4734,"Oyster Bay Regional Shoreline"
"49865",2023-06-25,3724,"Oyster Bay Regional Shoreline"
"49866",2023-06-26,4983,"Oyster Bay Regional Shoreline"
"49867",2023-06-27,4988,"Oyster Bay Regional Shoreline"
"49868",2023-06-28,5221,"Oyster Bay Regional Shoreline"
"49869",2023-06-29,5205,"Oyster Bay Regional Shoreline"
"49870",2023-06-30,5938,"Oyster Bay Regional Shoreline"
"49871",2023-07-01,5315,"Oyster Bay Regional Shoreline"
"49872",2023-07-02,3740,"Oyster Bay Regional Shoreline"
"49873",2023-07-03,5850,"Oyster Bay Regional Shoreline"
"49874",2023-07-04,2525,"Oyster Bay Regional Shoreline"
"49875",2023-07-05,4282,"Oyster Bay Regional Shoreline"
"49876",2023-07-06,4487,"Oyster Bay Regional Shoreline"
"49877",2023-07-07,4731,"Oyster Bay Regional Shoreline"
"49878",2023-07-08,4317,"Oyster Bay Regional Shoreline"
"49879",2023-07-09,3517,"Oyster Bay Regional Shoreline"
"49880",2023-07-10,4718,"Oyster Bay Regional Shoreline"
"49881",2023-07-11,4727,"Oyster Bay Regional Shoreline"
"49882",2023-07-12,5186,"Oyster Bay Regional Shoreline"
"49883",2023-07-13,4504,"Oyster Bay Regional Shoreline"
"49884",2023-07-14,4762,"Oyster Bay Regional Shoreline"
